"keyword","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at"
"*./dnscat*","offensive_tool_keyword","dnscat2","This tool is designed to create an encrypted command-and-control (C&C) channel over the DNS protocol","T1071.004 - T1102 - T1071.001","TA0002 - TA0003 - TA0008","N/A","N/A","C2","https://github.com/iagox86/dnscat2","1","0","N/A","10","10","3090","597","2023-04-26T17:40:22Z","2013-01-04T23:15:55Z"
"*/dnscat.c*","offensive_tool_keyword","dnscat2","This tool is designed to create an encrypted command-and-control (C&C) channel over the DNS protocol","T1071.004 - T1102 - T1071.001","TA0002 - TA0003 - TA0008","N/A","N/A","C2","https://github.com/iagox86/dnscat2","1","1","N/A","10","10","3090","597","2023-04-26T17:40:22Z","2013-01-04T23:15:55Z"
"*/dnscat2.git*","offensive_tool_keyword","dnscat2","This tool is designed to create an encrypted command-and-control (C&C) channel over the DNS protocol","T1071.004 - T1102 - T1071.001","TA0002 - TA0003 - TA0008","N/A","N/A","C2","https://github.com/iagox86/dnscat2","1","1","N/A","10","10","3090","597","2023-04-26T17:40:22Z","2013-01-04T23:15:55Z"
"*0.0.0.0:53531*","offensive_tool_keyword","dnscat2","This tool is designed to create an encrypted command-and-control (C&C) channel over the DNS protocol","T1071.004 - T1102 - T1071.001","TA0002 - TA0003 - TA0008","N/A","N/A","C2","https://github.com/iagox86/dnscat2","1","1","N/A","10","10","3090","597","2023-04-26T17:40:22Z","2013-01-04T23:15:55Z"
"*127.0.0.1:53531*","offensive_tool_keyword","dnscat2","This tool is designed to create an encrypted command-and-control (C&C) channel over the DNS protocol","T1071.004 - T1102 - T1071.001","TA0002 - TA0003 - TA0008","N/A","N/A","C2","https://github.com/iagox86/dnscat2","1","1","N/A","10","10","3090","597","2023-04-26T17:40:22Z","2013-01-04T23:15:55Z"
"*data/wordlist_256.txt*","offensive_tool_keyword","dnscat2","This tool is designed to create an encrypted command-and-control (C&C) channel over the DNS protocol","T1071.004 - T1102 - T1071.001","TA0002 - TA0003 - TA0008","N/A","N/A","C2","https://github.com/iagox86/dnscat2","1","1","N/A","10","10","3090","597","2023-04-26T17:40:22Z","2013-01-04T23:15:55Z"
"*dnscat -*","offensive_tool_keyword","dnscat2","This tool is designed to create an encrypted command-and-control (C&C) channel over the DNS protocol","T1071.004 - T1102 - T1071.001","TA0002 - TA0003 - TA0008","N/A","N/A","C2","https://github.com/iagox86/dnscat2","1","0","N/A","10","10","3090","597","2023-04-26T17:40:22Z","2013-01-04T23:15:55Z"
"*dnscat tcpcat*","offensive_tool_keyword","dnscat2","This tool is designed to create an encrypted command-and-control (C&C) channel over the DNS protocol","T1071.004 - T1102 - T1071.001","TA0002 - TA0003 - TA0008","N/A","N/A","C2","https://github.com/iagox86/dnscat2","1","0","N/A","10","10","3090","597","2023-04-26T17:40:22Z","2013-01-04T23:15:55Z"
"*dnscat2*.tar.bz2*","offensive_tool_keyword","dnscat2","This tool is designed to create an encrypted command-and-control (C&C) channel over the DNS protocol","T1071.004 - T1102 - T1071.001","TA0002 - TA0003 - TA0008","N/A","N/A","C2","https://github.com/iagox86/dnscat2","1","1","N/A","10","10","3090","597","2023-04-26T17:40:22Z","2013-01-04T23:15:55Z"
"*dnscat2-*.zip*","offensive_tool_keyword","dnscat2","This tool is designed to create an encrypted command-and-control (C&C) channel over the DNS protocol","T1071.004 - T1102 - T1071.001","TA0002 - TA0003 - TA0008","N/A","N/A","C2","https://github.com/iagox86/dnscat2","1","1","N/A","10","10","3090","597","2023-04-26T17:40:22Z","2013-01-04T23:15:55Z"
"*dnscat2.*","offensive_tool_keyword","dnscat2","This tool is designed to create an encrypted command-and-control (C&C) channel over the DNS protocol","T1071.004 - T1102 - T1071.001","TA0002 - TA0003 - TA0008","N/A","N/A","C2","https://github.com/iagox86/dnscat2","1","1","N/A","10","10","3090","597","2023-04-26T17:40:22Z","2013-01-04T23:15:55Z"
"*dnscat2/*","offensive_tool_keyword","dnscat2","This tool is designed to create an encrypted command-and-control (C&C) channel over the DNS protocol","T1071.004 - T1102 - T1071.001","TA0002 - TA0003 - TA0008","N/A","N/A","C2","https://github.com/iagox86/dnscat2","1","1","N/A","10","10","3090","597","2023-04-26T17:40:22Z","2013-01-04T23:15:55Z"
"*dnscat2-server*","offensive_tool_keyword","dnscat2","This tool is designed to create an encrypted command-and-control (C&C) channel over the DNS protocol","T1071.004 - T1102 - T1071.001","TA0002 - TA0003 - TA0008","N/A","N/A","C2","https://github.com/iagox86/dnscat2","1","1","N/A","10","10","3090","597","2023-04-26T17:40:22Z","2013-01-04T23:15:55Z"
"*dnscat2-win32.exe*","offensive_tool_keyword","dnscat2","This tool is designed to create an encrypted command-and-control (C&C) channel over the DNS protocol","T1071.004 - T1102 - T1071.001","TA0002 - TA0003 - TA0008","N/A","N/A","C2","https://github.com/iagox86/dnscat2","1","1","N/A","10","10","3090","597","2023-04-26T17:40:22Z","2013-01-04T23:15:55Z"
"*dnsmastermind.rb*","offensive_tool_keyword","dnscat2","This tool is designed to create an encrypted command-and-control (C&C) channel over the DNS protocol","T1071.004 - T1102 - T1071.001","TA0002 - TA0003 - TA0008","N/A","N/A","C2","https://github.com/iagox86/dnscat2","1","1","N/A","10","10","3090","597","2023-04-26T17:40:22Z","2013-01-04T23:15:55Z"
"*localhost:53531*","offensive_tool_keyword","dnscat2","This tool is designed to create an encrypted command-and-control (C&C) channel over the DNS protocol","T1071.004 - T1102 - T1071.001","TA0002 - TA0003 - TA0008","N/A","N/A","C2","https://github.com/iagox86/dnscat2","1","1","N/A","10","10","3090","597","2023-04-26T17:40:22Z","2013-01-04T23:15:55Z"
"*server=*port=53531*","offensive_tool_keyword","dnscat2","This tool is designed to create an encrypted command-and-control (C&C) channel over the DNS protocol","T1071.004 - T1102 - T1071.001","TA0002 - TA0003 - TA0008","N/A","N/A","C2","https://github.com/iagox86/dnscat2","1","0","N/A","10","10","3090","597","2023-04-26T17:40:22Z","2013-01-04T23:15:55Z"
