"keyword","metadata_keyword_regex","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_tags","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at"
"*/dumper2020.git*",".{0,1000}\/dumper2020\.git.{0,1000}","offensive_tool_keyword","dumper2020","Create a minidump of the LSASS process - attempts to neutralize all user-land API hooks before dumping LSASS","T1003.001","TA0006","N/A","N/A","Credential Access","https://github.com/gitjdm/dumper2020","1","1","N/A","N/A","10","1","76","5","2020-12-29T03:55:21Z","2020-10-04T17:25:21Z"
"*/dumper2020_exe*",".{0,1000}\/dumper2020_exe.{0,1000}","offensive_tool_keyword","dumper2020","Create a minidump of the LSASS process - attempts to neutralize all user-land API hooks before dumping LSASS","T1003.001","TA0006","N/A","N/A","Credential Access","https://github.com/gitjdm/dumper2020","1","1","N/A","N/A","10","1","76","5","2020-12-29T03:55:21Z","2020-10-04T17:25:21Z"
"*[+] Captured snapshot of LSASS process*",".{0,1000}\[\+\]\sCaptured\ssnapshot\sof\sLSASS\sprocess.{0,1000}","offensive_tool_keyword","dumper2020","Create a minidump of the LSASS process - attempts to neutralize all user-land API hooks before dumping LSASS","T1003.001","TA0006","N/A","N/A","Credential Access","https://github.com/gitjdm/dumper2020","1","0","#content","N/A","10","1","76","5","2020-12-29T03:55:21Z","2020-10-04T17:25:21Z"
"*[+] Successfully opened LSASS, PID: *",".{0,1000}\[\+\]\sSuccessfully\sopened\sLSASS,\sPID\:\s.{0,1000}","offensive_tool_keyword","dumper2020","Create a minidump of the LSASS process - attempts to neutralize all user-land API hooks before dumping LSASS","T1003.001","TA0006","N/A","N/A","Credential Access","https://github.com/gitjdm/dumper2020","1","0","#content","N/A","10","1","76","5","2020-12-29T03:55:21Z","2020-10-04T17:25:21Z"
"*\dumper2020_exe*",".{0,1000}\\dumper2020_exe.{0,1000}","offensive_tool_keyword","dumper2020","Create a minidump of the LSASS process - attempts to neutralize all user-land API hooks before dumping LSASS","T1003.001","TA0006","N/A","N/A","Credential Access","https://github.com/gitjdm/dumper2020","1","0","N/A","N/A","10","1","76","5","2020-12-29T03:55:21Z","2020-10-04T17:25:21Z"
"*\dumper2020_exe.cpp*",".{0,1000}\\dumper2020_exe\.cpp.{0,1000}","offensive_tool_keyword","dumper2020","Create a minidump of the LSASS process - attempts to neutralize all user-land API hooks before dumping LSASS","T1003.001","TA0006","N/A","N/A","Credential Access","https://github.com/gitjdm/dumper2020","1","0","N/A","N/A","10","1","76","5","2020-12-29T03:55:21Z","2020-10-04T17:25:21Z"
"*\dumper2020-master*",".{0,1000}\\dumper2020\-master.{0,1000}","offensive_tool_keyword","dumper2020","Create a minidump of the LSASS process - attempts to neutralize all user-land API hooks before dumping LSASS","T1003.001","TA0006","N/A","N/A","Credential Access","https://github.com/gitjdm/dumper2020","1","0","N/A","N/A","10","1","76","5","2020-12-29T03:55:21Z","2020-10-04T17:25:21Z"
"*1b591c180e6c5221a81921e42b0256b62cec1f1af872624f5fd178d1ed7bd7c6*",".{0,1000}1b591c180e6c5221a81921e42b0256b62cec1f1af872624f5fd178d1ed7bd7c6.{0,1000}","offensive_tool_keyword","dumper2020","Create a minidump of the LSASS process - attempts to neutralize all user-land API hooks before dumping LSASS","T1003.001","TA0006","N/A","N/A","Credential Access","https://github.com/gitjdm/dumper2020","1","0","#filehash","N/A","10","1","76","5","2020-12-29T03:55:21Z","2020-10-04T17:25:21Z"
"*399399f17d32ec67656ef826a7efc16e48fb10f5b59da6b2d57feca3676a8190*",".{0,1000}399399f17d32ec67656ef826a7efc16e48fb10f5b59da6b2d57feca3676a8190.{0,1000}","offensive_tool_keyword","dumper2020","Create a minidump of the LSASS process - attempts to neutralize all user-land API hooks before dumping LSASS","T1003.001","TA0006","N/A","N/A","Credential Access","https://github.com/gitjdm/dumper2020","1","0","#filehash","N/A","10","1","76","5","2020-12-29T03:55:21Z","2020-10-04T17:25:21Z"
"*423091502099d1c9adba971a42db7801b2e856c1fd5bed6f1ca70d0e39ca1a94*",".{0,1000}423091502099d1c9adba971a42db7801b2e856c1fd5bed6f1ca70d0e39ca1a94.{0,1000}","offensive_tool_keyword","dumper2020","Create a minidump of the LSASS process - attempts to neutralize all user-land API hooks before dumping LSASS","T1003.001","TA0006","N/A","N/A","Credential Access","https://github.com/gitjdm/dumper2020","1","0","#filehash","N/A","10","1","76","5","2020-12-29T03:55:21Z","2020-10-04T17:25:21Z"
"*84A7E50E-B0F0-4B3D-98CD-F32CDB1EB8CA*",".{0,1000}84A7E50E\-B0F0\-4B3D\-98CD\-F32CDB1EB8CA.{0,1000}","offensive_tool_keyword","dumper2020","Create a minidump of the LSASS process - attempts to neutralize all user-land API hooks before dumping LSASS","T1003.001","TA0006","N/A","N/A","Credential Access","https://github.com/gitjdm/dumper2020","1","0","#GUIDproject","N/A","10","1","76","5","2020-12-29T03:55:21Z","2020-10-04T17:25:21Z"
"*a48708d0c27daec437448a1363e63b53d518cf00e60d701fe5f6292ffab1df00*",".{0,1000}a48708d0c27daec437448a1363e63b53d518cf00e60d701fe5f6292ffab1df00.{0,1000}","offensive_tool_keyword","dumper2020","Create a minidump of the LSASS process - attempts to neutralize all user-land API hooks before dumping LSASS","T1003.001","TA0006","N/A","N/A","Credential Access","https://github.com/gitjdm/dumper2020","1","0","#filehash","N/A","10","1","76","5","2020-12-29T03:55:21Z","2020-10-04T17:25:21Z"
"*B7355478-EEE0-46A7-807A-23CF0C5295AE*",".{0,1000}B7355478\-EEE0\-46A7\-807A\-23CF0C5295AE.{0,1000}","offensive_tool_keyword","dumper2020","Create a minidump of the LSASS process - attempts to neutralize all user-land API hooks before dumping LSASS","T1003.001","TA0006","N/A","N/A","Credential Access","https://github.com/gitjdm/dumper2020","1","0","#GUIDproject","N/A","10","1","76","5","2020-12-29T03:55:21Z","2020-10-04T17:25:21Z"
"*D8091ED0-5E78-4AF5-93EE-A5AA6E978430*",".{0,1000}D8091ED0\-5E78\-4AF5\-93EE\-A5AA6E978430.{0,1000}","offensive_tool_keyword","dumper2020","Create a minidump of the LSASS process - attempts to neutralize all user-land API hooks before dumping LSASS","T1003.001","TA0006","N/A","N/A","Credential Access","https://github.com/gitjdm/dumper2020","1","0","#GUIDproject","N/A","10","1","76","5","2020-12-29T03:55:21Z","2020-10-04T17:25:21Z"
"*ee30d8fb660ce3a25a8664c6214f2766a7099bdd78392009d961d22b7fd3ded2*",".{0,1000}ee30d8fb660ce3a25a8664c6214f2766a7099bdd78392009d961d22b7fd3ded2.{0,1000}","offensive_tool_keyword","dumper2020","Create a minidump of the LSASS process - attempts to neutralize all user-land API hooks before dumping LSASS","T1003.001","TA0006","N/A","N/A","Credential Access","https://github.com/gitjdm/dumper2020","1","0","#filehash","N/A","10","1","76","5","2020-12-29T03:55:21Z","2020-10-04T17:25:21Z"
"*gitjdm/dumper2020*",".{0,1000}gitjdm\/dumper2020.{0,1000}","offensive_tool_keyword","dumper2020","Create a minidump of the LSASS process - attempts to neutralize all user-land API hooks before dumping LSASS","T1003.001","TA0006","N/A","N/A","Credential Access","https://github.com/gitjdm/dumper2020","1","1","N/A","N/A","10","1","76","5","2020-12-29T03:55:21Z","2020-10-04T17:25:21Z"
