"keyword","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at"
"*< /dev/console | uudecode && uncompress*","offensive_tool_keyword","EQGRP tools","Equation Group hack tool leaked by ShadowBrokers- file emptybowl.py RCE for MailCenter Gateway (mcgate) - an application that comes with Asia Info Message Center mailserver  buffer overflow allows a string passed to popen() call to be controlled by an attacker  arbitraty cmd execute known to work only for AIMC Version 2.9.5.1","T1053 - T1064 - T1059 - T1218","TA0002 - TA0007","N/A","N/A","Web Attacks","https://github.com/x0rz/EQGRP/blob/master/Linux/bin/emptybowl.py","1","0","N/A","N/A","10","4020","2162","2017-05-24T21:12:59Z","2017-04-08T14:03:59Z"
"*> /var/log/audit/audit.log* rm -f .*","offensive_tool_keyword","EQGRP tools","Equation Group hack tool leaked note defense evasion","T1055 - T1036 - T1038 - T1203 - T1059","TA0002 - TA0003 - TA0008","N/A","N/A","Defense Evasion","https://github.com/Artogn/EQGRP-1/blob/master/Linux/bin/Auditcleaner","1","0","N/A","N/A","1","0","1","2017-04-10T05:02:35Z","2017-04-10T06:59:29Z"
"*127.0.0.1 is not advisable as a source. Use -l 127.0.0.1 to override this warning*","offensive_tool_keyword","EQGRP tools","Equation Group hack tool leaked by ShadowBrokers- file noclient CNC server for NOPEN*","T1053 - T1064 - T1059 - T1218","TA0002 - TA0007","N/A","N/A","Shell spawning","https://github.com/x0rz/EQGRP/blob/master/Linux/bin/noclient-3.3.2.3-linux-i386","1","0","N/A","N/A","10","4020","2162","2017-05-24T21:12:59Z","2017-04-08T14:03:59Z"
"*Attempting connection from 0.0.0.0:*","offensive_tool_keyword","EQGRP tools","Equation Group hack tool leaked by ShadowBrokers- file noclient CNC server for NOPEN*","T1053 - T1064 - T1059 - T1218","TA0002 - TA0007","N/A","N/A","Shell spawning","https://github.com/x0rz/EQGRP/blob/master/Linux/bin/noclient-3.3.2.3-linux-i386","1","0","N/A","N/A","10","4020","2162","2017-05-24T21:12:59Z","2017-04-08T14:03:59Z"
"*Auditcleaner.*","offensive_tool_keyword","EQGRP tools","Equation Group hack tool leaked by ShadowBrokers anti forensic - cleans up audit.log","T1055 - T1036 - T1038 - T1203 - T1059","TA0002 - TA0003 - TA0008","N/A","N/A","Defense Evasion","https://github.com/Artogn/EQGRP-1/blob/master/Linux/bin/Auditcleaner","1","0","N/A","N/A","1","0","1","2017-04-10T05:02:35Z","2017-04-10T06:59:29Z"
"*cat > /dev/tcp/127.0.0.1*<<END*","offensive_tool_keyword","EQGRP tools","Equation Group hack tool leaked by ShadowBrokers- file ELATEDMONKEY is a local privelege escalation exploit against systems running the cPanel Remote Management Web Interface ","T1053 - T1064 - T1059 - T1218","TA0002 - TA0007","N/A","N/A","Exploitation tools","https://github.com/x0rz/EQGRP/blob/master/Linux/doc/user.tool.elatedmonkey","1","0","N/A","N/A","10","4020","2162","2017-05-24T21:12:59Z","2017-04-08T14:03:59Z"
"*chmod 666 /var/run/utmp~*","offensive_tool_keyword","EQGRP tools","Equation Group hack tool leaked by ShadowBrokers- file  Anti forensic: Manipulate utmp","T1053 - T1064 - T1059 - T1218","TA0002 - TA0007","N/A","N/A","Defense Evasion","https://github.com/x0rz/EQGRP/blob/master/Linux/doc/old/etc/user.tool.dubmoat.COMMON","1","0","N/A","N/A","10","4020","2162","2017-05-24T21:12:59Z","2017-04-08T14:03:59Z"
"*chmod 700 nscd crond*","offensive_tool_keyword","EQGRP tools","Equation Group hack tool leaked by ShadowBrokers - EncTelnet/Poptop To use Nopen over an existing connection","T1053 - T1064 - T1059 - T1218","TA0002 - TA0007","N/A","N/A","Shell spawning","https://github.com/thePevertedSpartan/EQ1/blob/0c2354ff1073099b2aa417030b3167ec29d7279c/Linux/doc/old/etc/user.tool.poptop.COMMON","1","0","N/A","N/A","1","0","1","2017-11-12T08:13:06Z","2017-11-12T08:10:08Z"
"*cp /var/log/audit/audit.log .tmp*","offensive_tool_keyword","EQGRP tools","Equation Group hack tool leaked note defense evasion","T1055 - T1036 - T1038 - T1203 - T1059","TA0002 - TA0003 - TA0008","N/A","N/A","Defense Evasion","https://github.com/Artogn/EQGRP-1/blob/master/Linux/bin/Auditcleaner","1","0","N/A","N/A","1","0","1","2017-04-10T05:02:35Z","2017-04-10T06:59:29Z"
"*dubmoat*","offensive_tool_keyword","EQGRP tools","Equation Group hack tool leaked by ShadowBrokers- file  Anti forensic: Manipulate utmp","T1053 - T1064 - T1059 - T1218","TA0002 - TA0007","N/A","N/A","Defense Evasion","https://github.com/x0rz/EQGRP/blob/master/Linux/doc/old/etc/user.tool.dubmoat.COMMON","1","0","N/A","N/A","10","4020","2162","2017-05-24T21:12:59Z","2017-04-08T14:03:59Z"
