"keyword","metadata_keyword_regex","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at"
"*/pivotnacci.git*",".{0,1000}\/pivotnacci\.git.{0,1000}","offensive_tool_keyword","pivotnacci","A tool to make socks connections through HTTP agents","T1090 - T1090.003","TA0003 - TA0011","N/A","N/A","C2 - Persistence","https://github.com/blackarrowsec/pivotnacci","1","1","N/A","9","10","639","112","2021-03-30T14:37:25Z","2020-04-28T11:36:45Z"
"*/pivotnaccilib*",".{0,1000}\/pivotnaccilib.{0,1000}","offensive_tool_keyword","pivotnacci","A tool to make socks connections through HTTP agents","T1090 - T1090.003","TA0003 - TA0011","N/A","N/A","C2 - Persistence","https://github.com/blackarrowsec/pivotnacci","1","0","N/A","9","10","639","112","2021-03-30T14:37:25Z","2020-04-28T11:36:45Z"
"*blackarrowsec/pivotnacci*",".{0,1000}blackarrowsec\/pivotnacci.{0,1000}","offensive_tool_keyword","pivotnacci","A tool to make socks connections through HTTP agents","T1090 - T1090.003","TA0003 - TA0011","N/A","N/A","C2 - Persistence","https://github.com/blackarrowsec/pivotnacci","1","1","N/A","9","10","639","112","2021-03-30T14:37:25Z","2020-04-28T11:36:45Z"
"*from .socks import SocksNegotiator*",".{0,1000}from\s\.socks\simport\sSocksNegotiator.{0,1000}","offensive_tool_keyword","pivotnacci","A tool to make socks connections through HTTP agents","T1090 - T1090.003","TA0003 - TA0011","N/A","N/A","C2 - Persistence","https://github.com/blackarrowsec/pivotnacci","1","0","N/A","9","10","639","112","2021-03-30T14:37:25Z","2020-04-28T11:36:45Z"
"*install pivotnacci*",".{0,1000}install\spivotnacci.{0,1000}","offensive_tool_keyword","pivotnacci","A tool to make socks connections through HTTP agents","T1090 - T1090.003","TA0003 - TA0011","N/A","N/A","C2 - Persistence","https://github.com/blackarrowsec/pivotnacci","1","0","N/A","9","10","639","112","2021-03-30T14:37:25Z","2020-04-28T11:36:45Z"
"*install pivotnacci*",".{0,1000}install\spivotnacci.{0,1000}","offensive_tool_keyword","pivotnacci","A tool to make socks connections through HTTP agents","T1090 - T1090.003","TA0003 - TA0011","N/A","N/A","C2 - Persistence","https://github.com/blackarrowsec/pivotnacci","1","0","N/A","9","10","639","112","2021-03-30T14:37:25Z","2020-04-28T11:36:45Z"
"*pivotnacci  http*",".{0,1000}pivotnacci\s\shttp.{0,1000}","offensive_tool_keyword","pivotnacci","A tool to make socks connections through HTTP agents","T1090 - T1090.003","TA0003 - TA0011","N/A","N/A","C2 - Persistence","https://github.com/blackarrowsec/pivotnacci","1","0","N/A","9","10","639","112","2021-03-30T14:37:25Z","2020-04-28T11:36:45Z"
"*pivotnacci -*",".{0,1000}pivotnacci\s\-.{0,1000}","offensive_tool_keyword","pivotnacci","A tool to make socks connections through HTTP agents","T1090 - T1090.003","TA0003 - TA0011","N/A","N/A","C2 - Persistence","https://github.com/blackarrowsec/pivotnacci","1","0","N/A","9","10","639","112","2021-03-30T14:37:25Z","2020-04-28T11:36:45Z"
"*pivotnacci *--polling-interval*",".{0,1000}pivotnacci\s.{0,1000}\-\-polling\-interval.{0,1000}","offensive_tool_keyword","pivotnacci","A tool to make socks connections through HTTP agents","T1090 - T1090.003","TA0003 - TA0011","N/A","N/A","C2 - Persistence","https://github.com/blackarrowsec/pivotnacci","1","0","N/A","9","10","639","112","2021-03-30T14:37:25Z","2020-04-28T11:36:45Z"
"*pivotnacci/0.0.1*",".{0,1000}pivotnacci\/0\.0\.1.{0,1000}","offensive_tool_keyword","pivotnacci","A tool to make socks connections through HTTP agents","T1090 - T1090.003","TA0003 - TA0011","N/A","N/A","C2 - Persistence","https://github.com/blackarrowsec/pivotnacci","1","1","user-agent","9","10","639","112","2021-03-30T14:37:25Z","2020-04-28T11:36:45Z"
"*pivotnaccilib*socks*",".{0,1000}pivotnaccilib.{0,1000}socks.{0,1000}","offensive_tool_keyword","pivotnacci","A tool to make socks connections through HTTP agents","T1090 - T1090.003","TA0003 - TA0011","N/A","N/A","C2 - Persistence","https://github.com/blackarrowsec/pivotnacci","1","0","N/A","9","10","639","112","2021-03-30T14:37:25Z","2020-04-28T11:36:45Z"
"*pivotnacci-master*",".{0,1000}pivotnacci\-master.{0,1000}","offensive_tool_keyword","pivotnacci","A tool to make socks connections through HTTP agents","T1090 - T1090.003","TA0003 - TA0011","N/A","N/A","C2 - Persistence","https://github.com/blackarrowsec/pivotnacci","1","1","N/A","9","10","639","112","2021-03-30T14:37:25Z","2020-04-28T11:36:45Z"
