"keyword","metadata_keyword_regex","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_tags","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at"
"*/BitLockerToGo.exe*",".{0,1000}\/BitLockerToGo\.exe.{0,1000}","greyware_tool_keyword","BitLockerToGo","BitLocker To Go is legitimate Windows utility used for managing BitLocker encryption - abused by Malware like LummaSteale to manipulate registry keys -  search for cryptocurrency wallets and credentials and exfiltrate sensitive data","T1218 - T1055 - T1112 - T1056 - T1555","TA0005 - TA0007 - TA0009","Lumma Stealer","N/A","Defense Evasion","https://securelist.com/fake-captcha-delivers-lumma-amadey/114312/","0","1","N/A","high FP - hunting only","3","8","N/A","N/A","N/A","N/A"
"*\Temp\BitLockerToGo*",".{0,1000}\\Temp\\BitLockerToGo.{0,1000}","greyware_tool_keyword","BitLockerToGo","BitLocker To Go is legitimate Windows utility used for managing BitLocker encryption - abused by Malware like LummaSteale to manipulate registry keys -  search for cryptocurrency wallets and credentials and exfiltrate sensitive data","T1218 - T1055 - T1112 - T1056 - T1555","TA0005 - TA0007 - TA0009","Lumma Stealer","N/A","Defense Evasion","https://securelist.com/fake-captcha-delivers-lumma-amadey/114312/","1","0","N/A","N/A","10","10","N/A","N/A","N/A","N/A"
"*BitLockerToGo*.kdbx*",".{0,1000}BitLockerToGo.{0,1000}\.kdbx.{0,1000}","greyware_tool_keyword","BitLockerToGo","BitLocker To Go is legitimate Windows utility used for managing BitLocker encryption - abused by Malware like LummaSteale to manipulate registry keys -  search for cryptocurrency wallets and credentials and exfiltrate sensitive data","T1218 - T1055 - T1112 - T1056 - T1555","TA0005 - TA0007 - TA0009","Lumma Stealer","N/A","Credential Access","https://www.cyfirma.com/research/lumma-stealer-tactics-impact-and-defense-strategies/","1","0","N/A","N/A","10","10","N/A","N/A","N/A","N/A"
"*BitLockerToGo*\Network\Cookies*",".{0,1000}BitLockerToGo.{0,1000}\\Network\\Cookies.{0,1000}","greyware_tool_keyword","BitLockerToGo","BitLocker To Go is legitimate Windows utility used for managing BitLocker encryption - abused by Malware like LummaSteale to manipulate registry keys -  search for cryptocurrency wallets and credentials and exfiltrate sensitive data","T1218 - T1055 - T1112 - T1056 - T1555","TA0005 - TA0007 - TA0009","Lumma Stealer","N/A","Credential Access","https://www.cyfirma.com/research/lumma-stealer-tactics-impact-and-defense-strategies/","1","0","N/A","N/A","10","10","N/A","N/A","N/A","N/A"
"*BitLockerToGo*360Browser*",".{0,1000}BitLockerToGo.{0,1000}360Browser.{0,1000}","greyware_tool_keyword","BitLockerToGo","BitLocker To Go is legitimate Windows utility used for managing BitLocker encryption - abused by Malware like LummaSteale to manipulate registry keys -  search for cryptocurrency wallets and credentials and exfiltrate sensitive data","T1218 - T1055 - T1112 - T1056 - T1555","TA0005 - TA0007 - TA0009","Lumma Stealer","N/A","Credential Access","https://www.cyfirma.com/research/lumma-stealer-tactics-impact-and-defense-strategies/","1","0","N/A","N/A","10","10","N/A","N/A","N/A","N/A"
"*BitLockerToGo*Anydesk*",".{0,1000}BitLockerToGo.{0,1000}Anydesk.{0,1000}","greyware_tool_keyword","BitLockerToGo","BitLocker To Go is legitimate Windows utility used for managing BitLocker encryption - abused by Malware like LummaSteale to manipulate registry keys -  search for cryptocurrency wallets and credentials and exfiltrate sensitive data","T1218 - T1055 - T1112 - T1056 - T1555","TA0005 - TA0007 - TA0009","Lumma Stealer","N/A","Credential Access","https://www.cyfirma.com/research/lumma-stealer-tactics-impact-and-defense-strategies/","1","0","N/A","N/A","10","10","N/A","N/A","N/A","N/A"
"*BitLockerToGo*Binance*",".{0,1000}BitLockerToGo.{0,1000}Binance.{0,1000}","greyware_tool_keyword","BitLockerToGo","BitLocker To Go is legitimate Windows utility used for managing BitLocker encryption - abused by Malware like LummaSteale to manipulate registry keys -  search for cryptocurrency wallets and credentials and exfiltrate sensitive data","T1218 - T1055 - T1112 - T1056 - T1555","TA0005 - TA0007 - TA0009","Lumma Stealer","N/A","Credential Access","https://www.cyfirma.com/research/lumma-stealer-tactics-impact-and-defense-strategies/","1","0","N/A","N/A","10","10","N/A","N/A","N/A","N/A"
"*BitLockerToGo*Bitcoin*",".{0,1000}BitLockerToGo.{0,1000}Bitcoin.{0,1000}","greyware_tool_keyword","BitLockerToGo","BitLocker To Go is legitimate Windows utility used for managing BitLocker encryption - abused by Malware like LummaSteale to manipulate registry keys -  search for cryptocurrency wallets and credentials and exfiltrate sensitive data","T1218 - T1055 - T1112 - T1056 - T1555","TA0005 - TA0007 - TA0009","Lumma Stealer","N/A","Credential Access","https://www.cyfirma.com/research/lumma-stealer-tactics-impact-and-defense-strategies/","1","0","N/A","N/A","10","10","N/A","N/A","N/A","N/A"
"*BitLockerToGo*BraveSoftware*",".{0,1000}BitLockerToGo.{0,1000}BraveSoftware.{0,1000}","greyware_tool_keyword","BitLockerToGo","BitLocker To Go is legitimate Windows utility used for managing BitLocker encryption - abused by Malware like LummaSteale to manipulate registry keys -  search for cryptocurrency wallets and credentials and exfiltrate sensitive data","T1218 - T1055 - T1112 - T1056 - T1555","TA0005 - TA0007 - TA0009","Lumma Stealer","N/A","Credential Access","https://www.cyfirma.com/research/lumma-stealer-tactics-impact-and-defense-strategies/","1","0","N/A","N/A","10","10","N/A","N/A","N/A","N/A"
"*BitLockerToGo*CocCoc*",".{0,1000}BitLockerToGo.{0,1000}CocCoc.{0,1000}","greyware_tool_keyword","BitLockerToGo","BitLocker To Go is legitimate Windows utility used for managing BitLocker encryption - abused by Malware like LummaSteale to manipulate registry keys -  search for cryptocurrency wallets and credentials and exfiltrate sensitive data","T1218 - T1055 - T1112 - T1056 - T1555","TA0005 - TA0007 - TA0009","Lumma Stealer","N/A","Credential Access","https://www.cyfirma.com/research/lumma-stealer-tactics-impact-and-defense-strategies/","1","0","N/A","N/A","10","10","N/A","N/A","N/A","N/A"
