"keyword","metadata_keyword_regex","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at"
"* 11_Credentials.py*",".{0,1000}\s11_Credentials\.py.{0,1000}","offensive_tool_keyword","nemesis","An offensive data enrichment pipeline","T1592 - T1583 - T1595 - T1590","TA0042 - TA0043","N/A","N/A","Resource Development","https://github.com/SpecterOps/Nemesis","1","0","N/A","9","5","483","46","2024-04-11T19:50:46Z","2023-07-13T18:24:24Z"
"* 13_NoseyParker.py*",".{0,1000}\s13_NoseyParker\.py.{0,1000}","offensive_tool_keyword","nemesis","An offensive data enrichment pipeline","T1592 - T1583 - T1595 - T1590","TA0042 - TA0043","N/A","N/A","Resource Development","https://github.com/SpecterOps/Nemesis","1","0","N/A","9","5","483","46","2024-04-11T19:50:46Z","2023-07-13T18:24:24Z"
"* 17_Custom_Cracklist.py*",".{0,1000}\s17_Custom_Cracklist\.py.{0,1000}","offensive_tool_keyword","nemesis","An offensive data enrichment pipeline","T1592 - T1583 - T1595 - T1590","TA0042 - TA0043","N/A","N/A","Resource Development","https://github.com/SpecterOps/Nemesis","1","0","N/A","9","5","483","46","2024-04-11T19:50:46Z","2023-07-13T18:24:24Z"
"* 9_DPAPI.py*",".{0,1000}\s9_DPAPI\.py.{0,1000}","offensive_tool_keyword","nemesis","An offensive data enrichment pipeline","T1592 - T1583 - T1595 - T1590","TA0042 - TA0043","N/A","N/A","Resource Development","https://github.com/SpecterOps/Nemesis","1","0","N/A","9","5","483","46","2024-04-11T19:50:46Z","2023-07-13T18:24:24Z"
"* bof_reg_collect_parser.py*",".{0,1000}\sbof_reg_collect_parser\.py.{0,1000}","offensive_tool_keyword","nemesis","An offensive data enrichment pipeline","T1592 - T1583 - T1595 - T1590","TA0042 - TA0043","N/A","N/A","Resource Development","https://github.com/SpecterOps/Nemesis","1","0","N/A","9","5","483","46","2024-04-11T19:50:46Z","2023-07-13T18:24:24Z"
"* chromium_history.py*",".{0,1000}\schromium_history\.py.{0,1000}","offensive_tool_keyword","nemesis","An offensive data enrichment pipeline","T1592 - T1583 - T1595 - T1590","TA0042 - TA0043","N/A","N/A","Resource Development","https://github.com/SpecterOps/Nemesis","1","0","N/A","9","5","483","46","2024-04-11T19:50:46Z","2023-07-13T18:24:24Z"
"* chromium_logins.py*",".{0,1000}\schromium_logins\.py.{0,1000}","offensive_tool_keyword","nemesis","An offensive data enrichment pipeline","T1592 - T1583 - T1595 - T1590","TA0042 - TA0043","N/A","N/A","Resource Development","https://github.com/SpecterOps/Nemesis","1","0","N/A","9","5","483","46","2024-04-11T19:50:46Z","2023-07-13T18:24:24Z"
"* crack_list client_wordlists.py*",".{0,1000}\scrack_list\sclient_wordlists\.py.{0,1000}","offensive_tool_keyword","nemesis","An offensive data enrichment pipeline","T1592 - T1583 - T1595 - T1590","TA0042 - TA0043","N/A","N/A","Resource Development","https://github.com/SpecterOps/Nemesis","1","0","N/A","9","5","483","46","2024-04-11T19:50:46Z","2023-07-13T18:24:24Z"
"* crack_list cracklist_api.py*",".{0,1000}\scrack_list\scracklist_api\.py.{0,1000}","offensive_tool_keyword","nemesis","An offensive data enrichment pipeline","T1592 - T1583 - T1595 - T1590","TA0042 - TA0043","N/A","N/A","Resource Development","https://github.com/SpecterOps/Nemesis","1","0","N/A","9","5","483","46","2024-04-11T19:50:46Z","2023-07-13T18:24:24Z"
"* crack_list dictionary.py*",".{0,1000}\scrack_list\sdictionary\.py.{0,1000}","offensive_tool_keyword","nemesis","An offensive data enrichment pipeline","T1592 - T1583 - T1595 - T1590","TA0042 - TA0043","N/A","N/A","Resource Development","https://github.com/SpecterOps/Nemesis","1","0","N/A","9","5","483","46","2024-04-11T19:50:46Z","2023-07-13T18:24:24Z"
