"keyword","metadata_keyword_regex","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at"
"* KaynInject.h*","N/A","offensive_tool_keyword","KaynLdr","KaynLdr is a Reflective Loader written in C/ASM","T1055 - T1027 - T1055.012","TA0002 - TA0005 - TA0004","N/A","N/A","Defense Evasion","https://github.com/Cracked5pider/KaynLdr","1","0","N/A","9","5","483","102","2023-12-03T18:26:04Z","2021-12-26T14:32:11Z"
"*/KaynLdr.git*","N/A","offensive_tool_keyword","KaynLdr","KaynLdr is a Reflective Loader written in C/ASM","T1055 - T1027 - T1055.012","TA0002 - TA0005 - TA0004","N/A","N/A","Defense Evasion","https://github.com/Cracked5pider/KaynLdr","1","1","N/A","9","5","483","102","2023-12-03T18:26:04Z","2021-12-26T14:32:11Z"
"*[-] Couldn't change memory protection from RW to RX*","N/A","offensive_tool_keyword","KaynLdr","KaynLdr is a Reflective Loader written in C/ASM","T1055 - T1027 - T1055.012","TA0002 - TA0005 - TA0004","N/A","N/A","Defense Evasion","https://github.com/Cracked5pider/KaynLdr","1","0","N/A","9","5","483","102","2023-12-03T18:26:04Z","2021-12-26T14:32:11Z"
"*[-] Couldn't copy dll buffer*","N/A","offensive_tool_keyword","KaynLdr","KaynLdr is a Reflective Loader written in C/ASM","T1055 - T1027 - T1055.012","TA0002 - TA0005 - TA0004","N/A","N/A","Defense Evasion","https://github.com/Cracked5pider/KaynLdr","1","0","N/A","9","5","483","102","2023-12-03T18:26:04Z","2021-12-26T14:32:11Z"
"*[-] Couldn't find KaynLoader*","N/A","offensive_tool_keyword","KaynLdr","KaynLdr is a Reflective Loader written in C/ASM","T1055 - T1027 - T1055.012","TA0002 - TA0005 - TA0004","N/A","N/A","Defense Evasion","https://github.com/Cracked5pider/KaynLdr","1","0","N/A","9","5","483","102","2023-12-03T18:26:04Z","2021-12-26T14:32:11Z"
"*[+] Injected the * DLL into process *","N/A","offensive_tool_keyword","KaynLdr","KaynLdr is a Reflective Loader written in C/ASM","T1055 - T1027 - T1055.012","TA0002 - TA0005 - TA0004","N/A","N/A","Defense Evasion","https://github.com/Cracked5pider/KaynLdr","1","0","N/A","9","5","483","102","2023-12-03T18:26:04Z","2021-12-26T14:32:11Z"
"*[+] Successful allocated remote memory: lpRemoteLibraryBuffer:[*","N/A","offensive_tool_keyword","KaynLdr","KaynLdr is a Reflective Loader written in C/ASM","T1055 - T1027 - T1055.012","TA0002 - TA0005 - TA0004","N/A","N/A","Defense Evasion","https://github.com/Cracked5pider/KaynLdr","1","0","N/A","9","5","483","102","2023-12-03T18:26:04Z","2021-12-26T14:32:11Z"
"*[+] Successful change protection: RW -> RX*","N/A","offensive_tool_keyword","KaynLdr","KaynLdr is a Reflective Loader written in C/ASM","T1055 - T1027 - T1055.012","TA0002 - TA0005 - TA0004","N/A","N/A","Defense Evasion","https://github.com/Cracked5pider/KaynLdr","1","0","N/A","9","5","483","102","2023-12-03T18:26:04Z","2021-12-26T14:32:11Z"
"*[+] Successful copied dll buffer*","N/A","offensive_tool_keyword","KaynLdr","KaynLdr is a Reflective Loader written in C/ASM","T1055 - T1027 - T1055.012","TA0002 - TA0005 - TA0004","N/A","N/A","Defense Evasion","https://github.com/Cracked5pider/KaynLdr","1","0","N/A","9","5","483","102","2023-12-03T18:26:04Z","2021-12-26T14:32:11Z"
"*[+] Successful injected DLL: hThread:*","N/A","offensive_tool_keyword","KaynLdr","KaynLdr is a Reflective Loader written in C/ASM","T1055 - T1027 - T1055.012","TA0002 - TA0005 - TA0004","N/A","N/A","Defense Evasion","https://github.com/Cracked5pider/KaynLdr","1","0","N/A","9","5","483","102","2023-12-03T18:26:04Z","2021-12-26T14:32:11Z"
