"keyword","metadata_keyword_regex","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at","Unnamed: 20"
"*/SlinkyCat.git*",".{0,1000}\/SlinkyCat\.git.{0,1000}","offensive_tool_keyword","SlinkyCat","This script performs a series of AD enumeration tasks","T1087.002 - T1018 - T1069.002","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/LaresLLC/SlinkyCat","1","1","AD Enumeration","7","1","75","5","2023-07-12T15:29:31Z","2023-07-03T23:44:18Z",""
"*DNet-EnumerateAllDomainUserAccounts*",".{0,1000}DNet\-EnumerateAllDomainUserAccounts.{0,1000}","offensive_tool_keyword","SlinkyCat","This script performs a series of AD enumeration tasks","T1087.002 - T1018 - T1069.002","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/LaresLLC/SlinkyCat","1","0","AD Enumeration","7","1","75","5","2023-07-12T15:29:31Z","2023-07-03T23:44:18Z",""
"*DNet-ListAccountsByDescription*",".{0,1000}DNet\-ListAccountsByDescription.{0,1000}","offensive_tool_keyword","SlinkyCat","This script performs a series of AD enumeration tasks","T1087.002 - T1018 - T1069.002","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/LaresLLC/SlinkyCat","1","0","AD Enumeration","7","1","75","5","2023-07-12T15:29:31Z","2023-07-03T23:44:18Z",""
"*DNet-ListDomainUserAccountsWithCompletedADDescription*",".{0,1000}DNet\-ListDomainUserAccountsWithCompletedADDescription.{0,1000}","offensive_tool_keyword","SlinkyCat","This script performs a series of AD enumeration tasks","T1087.002 - T1018 - T1069.002","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/LaresLLC/SlinkyCat","1","0","AD Enumeration","7","1","75","5","2023-07-12T15:29:31Z","2023-07-03T23:44:18Z",""
"*DNet-ListUsersInDomainAdminsGroup*",".{0,1000}DNet\-ListUsersInDomainAdminsGroup.{0,1000}","offensive_tool_keyword","SlinkyCat","This script performs a series of AD enumeration tasks","T1087.002 - T1018 - T1069.002","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/LaresLLC/SlinkyCat","1","0","AD Enumeration","7","1","75","5","2023-07-12T15:29:31Z","2023-07-03T23:44:18Z",""
"*EnumerateAllDomainControllers*",".{0,1000}EnumerateAllDomainControllers.{0,1000}","offensive_tool_keyword","SlinkyCat","This script performs a series of AD enumeration tasks","T1087.002 - T1018 - T1069.002","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/LaresLLC/SlinkyCat","1","0","AD Enumeration","7","1","75","5","2023-07-12T15:29:31Z","2023-07-03T23:44:18Z",""
"*FindAdminAccessComputers*",".{0,1000}FindAdminAccessComputers.{0,1000}","offensive_tool_keyword","SlinkyCat","This script performs a series of AD enumeration tasks","T1087.002 - T1018 - T1069.002","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/LaresLLC/SlinkyCat","1","0","AD Enumeration","7","1","75","5","2023-07-12T15:29:31Z","2023-07-03T23:44:18Z",""
"*Invoke-SlinkyCat*",".{0,1000}Invoke\-SlinkyCat.{0,1000}","offensive_tool_keyword","SlinkyCat","This script performs a series of AD enumeration tasks","T1087.002 - T1018 - T1069.002","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/LaresLLC/SlinkyCat","1","1","AD Enumeration","7","1","75","5","2023-07-12T15:29:31Z","2023-07-03T23:44:18Z",""
"*LaresLLC/SlinkyCat*",".{0,1000}LaresLLC\/SlinkyCat.{0,1000}","offensive_tool_keyword","SlinkyCat","This script performs a series of AD enumeration tasks","T1087.002 - T1018 - T1069.002","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/LaresLLC/SlinkyCat","1","1","AD Enumeration","7","1","75","5","2023-07-12T15:29:31Z","2023-07-03T23:44:18Z",""
"*ListAccountsWithSPN*",".{0,1000}ListAccountsWithSPN.{0,1000}","offensive_tool_keyword","SlinkyCat","This script performs a series of AD enumeration tasks","T1087.002 - T1018 - T1069.002","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/LaresLLC/SlinkyCat","1","0","AD Enumeration","7","1","75","5","2023-07-12T15:29:31Z","2023-07-03T23:44:18Z",""
